event_id,region,centroid_latitude,centroid_longitude,start_date,end_date,duration_days,total_frp,mean_frp,max_brightness,n_detections,pct_night,conflict_associated
E000195,Eastern_Mediterranean,37.35961,32.039835,2024-03-04,2024-03-17,14,4.66,2.33,329.08,2,0.0,0
E000196,Eastern_Mediterranean,37.36647052631579,38.30158631578947,2024-03-04,2024-06-22,111,185.36999999999998,9.756315789473684,367.0,19,0.47368421052631576,1
E000197,Eastern_Mediterranean,37.68011,30.25405,2024-03-04,2024-03-04,1,8.83,8.83,347.87,1,0.0,0
E000198,Eastern_Mediterranean,37.94635,30.67482,2024-03-04,2024-03-04,1,3.52,3.52,346.95,1,0.0,0
E000199,Eastern_Mediterranean,29.36745,32.56309,2024-03-04,2024-03-04,1,0.61,0.61,299.86,1,1.0,0
E000200,Eastern_Mediterranean,29.7817,38.59576,2024-03-04,2024-03-04,1,0.4,0.4,298.16,1,1.0,0
E000201,Eastern_Mediterranean,29.29580888888889,30.875585555555556,2024-03-04,2024-06-22,111,9.54,1.0599999999999998,331.17,9,0.8888888888888888,1
E000202,Eastern_Mediterranean,30.2208275,32.416901249999995,2024-03-05,2024-05-14,71,73.81,9.22625,349.06,8,0.0,1
E000203,Eastern_Mediterranean,30.2744,29.93611,2024-03-05,2024-03-05,1,6.45,6.45,344.71,1,0.0,0
E000204,Eastern_Mediterranean,30.44499,38.18045,2024-03-05,2024-03-05,1,2.15,2.15,335.87,1,0.0,0
E000205,Eastern_Mediterranean,37.92806,37.03135,2024-03-05,2024-03-05,1,4.68,4.68,342.39,1,0.0,0
E000206,Eastern_Mediterranean,37.934145,41.516925,2024-03-05,2024-03-05,1,9.08,4.54,342.37,2,0.0,0
E000207,Eastern_Mediterranean,37.96495,31.87863,2024-03-05,2024-03-05,1,2.96,2.96,325.88,1,0.0,0
E000208,Eastern_Mediterranean,35.24938666666667,40.31811666666667,2024-03-06,2024-06-13,100,19.99,6.663333333333333,350.78,3,0.0,1
E000209,Eastern_Mediterranean,37.94292,31.46929,2024-03-07,2024-03-07,1,2.25,2.25,332.08,1,0.0,0
E000210,Eastern_Mediterranean,31.246229999999997,31.09595,2024-03-08,2024-05-29,83,22.26,4.452,347.34,5,0.2,1
E000211,Eastern_Mediterranean,36.34315,29.65583,2024-03-09,2024-03-09,1,1.45,1.45,337.0,1,0.0,0
E000212,Eastern_Mediterranean,37.053979999999996,30.25732,2024-03-09,2024-06-11,95,14.68,7.34,348.54,2,0.0,1
E000213,Eastern_Mediterranean,30.87396,30.41133,2024-03-11,2024-03-11,1,8.8,8.8,367.0,1,0.0,0
E000214,Eastern_Mediterranean,37.717445,39.44443,2024-03-11,2024-03-11,1,5.6,2.8,346.07,2,0.0,0
E000215,Eastern_Mediterranean,37.86256300000001,38.286377,2024-03-11,2024-06-26,108,58.75,5.875,367.0,10,0.3,1
E000216,Eastern_Mediterranean,29.664908571428573,40.51054,2024-03-11,2024-06-26,108,29.09,4.155714285714286,343.1,7,1.0,1
E000217,Eastern_Mediterranean,37.439189999999996,37.67165978021978,2024-03-12,2024-06-30,111,1124.5799999999997,12.358021978021975,367.0,91,0.4725274725274725,1
E000218,Eastern_Mediterranean,35.168504999999996,36.7471025,2024-03-14,2024-06-28,107,56.73,4.7275,367.0,12,0.4166666666666667,1
E000219,Eastern_Mediterranean,36.43099922413794,36.44624103448276,2024-03-14,2024-06-30,109,630.16,5.432413793103448,367.0,116,0.5,1
E000220,Eastern_Mediterranean,34.46609,36.78161,2024-03-14,2024-03-14,1,0.55,0.55,295.33,1,1.0,0
E000221,Eastern_Mediterranean,31.027856000000003,35.363804,2024-03-14,2024-06-13,92,7.98,1.596,317.42,5,1.0,1
E000222,Eastern_Mediterranean,37.709224057971014,38.52014927536232,2024-03-15,2024-06-29,107,459.94,6.665797101449275,367.0,69,0.8405797101449275,1
E000223,Eastern_Mediterranean,30.998615,36.110805,2024-03-15,2024-03-15,1,2.37,1.185,308.54,2,1.0,0
E000224,Eastern_Mediterranean,31.62428,38.65614,2024-03-16,2024-03-16,1,0.63,0.63,295.93,1,1.0,0
E000225,Eastern_Mediterranean,30.477485,32.20098,2024-03-18,2024-04-19,33,3.7300000000000004,1.8650000000000002,330.32,2,0.5,0
E000226,Eastern_Mediterranean,31.115009999999998,33.680595,2024-03-19,2024-05-06,49,1.1099999999999999,0.5549999999999999,301.19,2,1.0,1
E000227,Eastern_Mediterranean,37.94199333333333,32.256326666666666,2024-03-20,2024-03-31,12,10.92,3.64,334.02,3,0.0,0
E000228,Eastern_Mediterranean,32.26130333333333,36.50806333333333,2024-03-21,2024-06-30,102,5.119999999999999,1.7066666666666663,331.25,3,0.3333333333333333,1
E000229,Eastern_Mediterranean,30.45295,35.57592,2024-03-23,2024-03-23,1,1.36,1.36,297.15,1,1.0,0
E000230,Eastern_Mediterranean,36.51842,33.49178,2024-03-23,2024-03-23,1,2.12,2.12,318.99,1,1.0,0
E000231,Eastern_Mediterranean,36.57134,29.38173,2024-03-24,2024-03-24,1,2.95,2.95,335.03,1,0.0,0
E000232,Eastern_Mediterranean,36.7121,31.57726,2024-03-25,2024-03-25,1,1.72,1.72,329.57,1,0.0,0
E000233,Eastern_Mediterranean,31.81042,35.65749,2024-03-26,2024-03-26,1,2.27,2.27,335.19,1,0.0,0
E000234,Eastern_Mediterranean,32.0344475,35.6466575,2024-03-26,2024-06-15,82,20.61,5.1525,353.33,4,0.0,1
E000235,Eastern_Mediterranean,36.938365,30.81659333333333,2024-03-26,2024-06-26,93,61.650000000000006,5.1375,367.0,12,0.3333333333333333,1
E000236,Eastern_Mediterranean,35.01446,39.17046,2024-03-28,2024-03-28,1,6.8,6.8,341.84,1,0.0,0
E000237,Eastern_Mediterranean,31.13253545454546,30.892682727272724,2024-03-29,2024-06-12,76,60.56,5.505454545454546,367.0,11,0.18181818181818182,1
E000238,Eastern_Mediterranean,31.2052,30.52613,2024-03-29,2024-03-29,1,0.51,0.51,297.67,1,1.0,0
E000239,Eastern_Mediterranean,33.29568,36.03408,2024-03-30,2024-03-30,1,2.55,2.55,342.09,1,0.0,0
E000240,Eastern_Mediterranean,37.90547789473685,30.48785105263158,2024-03-30,2024-06-27,90,420.06,22.10842105263158,367.0,19,0.7894736842105263,1
E000241,Eastern_Mediterranean,33.86215,36.13157,2024-03-30,2024-03-30,1,1.21,1.21,310.82,1,1.0,0
E000242,Eastern_Mediterranean,35.44659,35.971005000000005,2024-03-31,2024-06-25,87,4.95,2.475,337.13,2,0.0,1
E000243,Eastern_Mediterranean,34.10951,35.8598,2024-04-01,2024-04-01,1,3.32,3.32,335.52,1,0.0,0
E000244,Eastern_Mediterranean,37.97286,34.85376,2024-04-01,2024-04-01,1,4.23,4.23,337.3,1,0.0,0
E000245,Eastern_Mediterranean,37.89477,30.06512,2024-04-01,2024-04-01,1,4.45,4.45,335.1,1,0.0,0
E000246,Eastern_Mediterranean,34.29093333333333,35.808240000000005,2024-04-01,2024-06-29,90,7.6899999999999995,2.563333333333333,341.19,3,0.3333333333333333,1
E000247,Eastern_Mediterranean,36.526606,37.535868,2024-04-02,2024-06-28,88,9.31,1.862,348.3,5,0.8,1
E000248,Eastern_Mediterranean,36.6456,32.84325,2024-04-03,2024-04-03,1,1.04,1.04,312.77,1,1.0,0
E000249,Eastern_Mediterranean,33.061989999999994,40.28884,2024-04-04,2024-04-04,1,4.92,2.46,338.18,2,0.0,0
E000250,Eastern_Mediterranean,37.524515,29.617314999999998,2024-04-04,2024-04-04,1,6.970000000000001,3.4850000000000003,342.45,2,0.0,0
E000251,Eastern_Mediterranean,36.82262,31.44405,2024-04-04,2024-04-04,1,0.59,0.59,299.3,1,1.0,0
E000252,Eastern_Mediterranean,35.45674,40.40081,2024-04-05,2024-04-05,1,6.36,6.36,335.7,1,0.0,0
E000253,Eastern_Mediterranean,30.37443,35.15181,2024-04-05,2024-04-05,1,3.47,3.47,346.72,1,0.0,0
E000254,Eastern_Mediterranean,30.533185000000003,30.027555,2024-04-05,2024-04-05,1,8.469999999999999,4.234999999999999,335.61,2,1.0,0
E000255,Eastern_Mediterranean,37.03213,29.815042,2024-04-06,2024-04-28,23,41.260000000000005,8.252,342.01,5,0.8,1
E000256,Eastern_Mediterranean,29.048675294117647,33.114461176470584,2024-04-06,2024-06-23,79,32.61,1.918235294117647,340.17,17,1.0,1
E000257,Eastern_Mediterranean,32.126684999999995,36.68609,2024-04-07,2024-06-17,72,3.94,1.97,340.27,2,0.5,1
E000258,Eastern_Mediterranean,37.379155,34.849785,2024-04-07,2024-04-07,1,10.08,5.04,346.8,2,0.0,0
E000259,Eastern_Mediterranean,29.75622,38.92843,2024-04-08,2024-04-08,1,2.41,2.41,341.24,1,0.0,0
E000260,Eastern_Mediterranean,31.93135,36.64462,2024-04-11,2024-04-11,1,2.34,2.34,337.33,1,0.0,0
E000261,Eastern_Mediterranean,32.05366,36.4024,2024-04-11,2024-04-11,1,6.63,6.63,346.78,1,0.0,0
E000262,Eastern_Mediterranean,36.61699,29.92953,2024-04-11,2024-04-11,1,19.65,9.825,337.43,2,0.0,0
E000263,Eastern_Mediterranean,35.549054999999996,40.45218,2024-04-13,2024-04-13,1,28.76,14.38,354.21,2,0.0,0
E000264,Eastern_Mediterranean,35.697379999999995,39.23668,2024-04-13,2024-04-13,1,14.65,7.325,343.97,2,0.0,0
E000265,Eastern_Mediterranean,35.347529393939396,39.772601515151514,2024-04-13,2024-06-12,61,21.33,0.6463636363636364,319.76,33,1.0,1
E000266,Eastern_Mediterranean,30.8507,37.16862,2024-04-14,2024-04-14,1,0.68,0.68,304.15,1,1.0,0
E000267,Eastern_Mediterranean,35.36898166666666,39.32999391025641,2024-04-14,2024-06-10,58,889.78,5.703717948717949,367.0,156,0.6410256410256411,1
E000268,Eastern_Mediterranean,37.91238,29.74496,2024-04-14,2024-04-14,1,7.51,7.51,334.19,1,0.0,0
E000269,Eastern_Mediterranean,31.06884083333333,31.929443333333328,2024-04-15,2024-05-16,32,53.510000000000005,4.459166666666667,348.25,12,0.0,1
E000270,Eastern_Mediterranean,36.62379,31.89221,2024-04-15,2024-04-15,1,2.09,2.09,335.1,1,0.0,0
E000271,Eastern_Mediterranean,37.70131,39.595085,2024-04-17,2024-04-17,1,12.81,6.405,339.3,2,0.0,0
E000272,Eastern_Mediterranean,37.6785925,31.8061675,2024-04-17,2024-04-17,1,59.64,14.91,348.98,4,0.0,0
E000273,Eastern_Mediterranean,31.77681,35.93408,2024-04-17,2024-04-17,1,4.46,4.46,327.43,1,1.0,0
E000274,Eastern_Mediterranean,32.21434827586207,36.201101379310344,2024-04-17,2024-06-30,75,29.12,1.004137931034483,312.07,29,1.0,1
E000275,Eastern_Mediterranean,37.76831,34.87637,2024-04-18,2024-04-18,1,4.75,4.75,340.99,1,0.0,0
E000276,Eastern_Mediterranean,37.51244,34.62943,2024-04-18,2024-04-18,1,1.98,1.98,330.79,1,0.0,0
E000277,Eastern_Mediterranean,34.71871324999999,33.021846499999995,2024-04-21,2024-05-09,19,1145.6100000000001,28.64025,367.0,40,0.375,1
E000278,Eastern_Mediterranean,36.38133,30.28621,2024-04-22,2024-04-22,1,0.76,0.76,298.05,1,1.0,0
E000279,Eastern_Mediterranean,30.16261,32.60821,2024-04-23,2024-04-23,1,10.9,10.9,354.9,1,0.0,0
E000280,Eastern_Mediterranean,30.908884999999998,31.109045000000002,2024-04-23,2024-04-23,1,8.6,4.3,342.3,2,0.0,0
E000281,Eastern_Mediterranean,29.175545,30.9037,2024-04-24,2024-05-06,13,1.3,0.65,305.33,2,1.0,1
E000282,Eastern_Mediterranean,34.9035570967742,38.396864838709675,2024-04-25,2024-06-20,57,117.93,3.804193548387097,367.0,31,0.967741935483871,1
E000283,Eastern_Mediterranean,32.57262,39.01013,2024-04-26,2024-04-26,1,0.47,0.47,299.37,1,1.0,0
E000284,Eastern_Mediterranean,30.79836375,29.1478775,2024-04-27,2024-05-16,20,27.06,3.3825,342.86,8,0.75,1
E000285,Eastern_Mediterranean,35.603363854166666,37.44725916666667,2024-04-27,2024-06-19,54,327.22999999999996,3.408645833333333,367.0,96,0.8020833333333334,1
E000286,Eastern_Mediterranean,36.33996,41.17202,2024-04-27,2024-04-27,1,4.41,4.41,330.23,1,0.0,0
E000287,Eastern_Mediterranean,35.94125666666667,36.66088666666667,2024-04-27,2024-06-27,62,4.43,1.4766666666666666,367.0,3,0.6666666666666666,1
E000288,Eastern_Mediterranean,37.51847,40.07017,2024-04-28,2024-04-28,1,3.42,3.42,338.19,1,0.0,1
E000289,Eastern_Mediterranean,37.16623,34.37834,2024-04-29,2024-04-29,1,1.03,1.03,297.88,1,1.0,1
E000290,Eastern_Mediterranean,31.13951,31.02208,2024-05-01,2024-05-01,1,6.47,6.47,338.09,1,0.0,1
E000291,Eastern_Mediterranean,31.2789,31.53406,2024-05-01,2024-05-01,1,2.36,2.36,337.31,1,0.0,1
E000292,Eastern_Mediterranean,35.488867540106945,38.48645812834224,2024-05-01,2024-06-18,49,2450.9700000000003,13.106791443850268,367.0,187,0.3155080213903743,1
E000293,Eastern_Mediterranean,30.8689,31.993466666666666,2024-05-03,2024-05-14,12,7.7700000000000005,2.5900000000000003,339.43,3,0.0,1
E000294,Eastern_Mediterranean,33.86474,35.53082,2024-05-03,2024-05-03,1,3.12,3.12,335.9,1,0.0,1
E000295,Eastern_Mediterranean,35.49945461538462,39.04257807692307,2024-05-03,2024-05-23,21,123.56,4.752307692307692,367.0,26,0.3076923076923077,1
E000296,Eastern_Mediterranean,31.2976,30.50396,2024-05-03,2024-05-03,1,0.74,0.74,297.96,1,1.0,1
E000297,Eastern_Mediterranean,36.6904,31.68819,2024-05-04,2024-05-04,1,2.47,2.47,337.42,1,0.0,1
E000298,Eastern_Mediterranean,31.55120666666667,31.231650000000002,2024-05-04,2024-05-09,6,7.4399999999999995,2.48,337.89,3,0.0,1
E000299,Eastern_Mediterranean,34.82239,33.3893,2024-05-05,2024-05-05,1,0.52,0.52,295.2,1,1.0,1
E000300,Eastern_Mediterranean,30.379244999999997,31.29773,2024-05-06,2024-05-27,22,2.06,1.03,332.68,2,0.5,1
E000301,Eastern_Mediterranean,33.534058,36.630880000000005,2024-05-06,2024-06-27,53,65.66,13.132,367.0,5,0.0,1
E000302,Eastern_Mediterranean,31.7526,39.88721,2024-05-06,2024-05-06,1,1.03,1.03,306.06,1,1.0,0
E000303,Eastern_Mediterranean,29.45509,30.87234,2024-05-07,2024-05-07,1,0.52,0.52,304.89,1,1.0,0
E000304,Eastern_Mediterranean,29.89166,36.14723,2024-05-08,2024-05-08,1,1.3,1.3,300.15,1,1.0,0
E000305,Eastern_Mediterranean,35.72677,37.08227,2024-05-09,2024-05-09,1,17.54,17.54,351.69,1,0.0,1
E000306,Eastern_Mediterranean,36.52957166666666,39.85191833333334,2024-05-10,2024-06-26,48,14.040000000000003,2.3400000000000003,346.15,6,0.6666666666666666,1
E000307,Eastern_Mediterranean,30.02369,39.03771,2024-05-11,2024-05-11,1,20.11,20.11,367.0,1,0.0,1
E000308,Eastern_Mediterranean,32.89334,36.07308,2024-05-11,2024-05-11,1,5.17,5.17,333.14,1,0.0,1
E000309,Eastern_Mediterranean,35.03415,38.49419,2024-05-11,2024-05-11,1,5.36,5.36,351.83,1,0.0,1
E000310,Eastern_Mediterranean,31.253928000000002,37.423274,2024-05-12,2024-06-24,44,10.700000000000001,2.14,310.84,5,1.0,1
E000311,Eastern_Mediterranean,29.59138,30.93338,2024-05-14,2024-05-14,1,5.62,2.81,340.46,2,0.0,1
E000312,Eastern_Mediterranean,30.62733,30.030336,2024-05-14,2024-06-11,29,236.77,47.354,367.0,5,0.0,1
E000313,Eastern_Mediterranean,32.461960000000005,35.449065000000004,2024-05-15,2024-06-11,28,66.71,16.6775,367.0,4,0.0,1
E000314,Eastern_Mediterranean,31.11931,30.15799,2024-05-15,2024-05-15,1,3.66,3.66,330.69,1,0.0,1
E000315,Eastern_Mediterranean,36.34278347826087,37.48087652173913,2024-05-15,2024-06-22,39,80.99000000000002,3.521304347826088,367.0,23,0.7391304347826086,1
E000316,Eastern_Mediterranean,29.68891,38.74847,2024-05-16,2024-05-16,1,5.61,5.61,352.07,1,0.0,1
E000317,Eastern_Mediterranean,36.62112846153846,37.94880307692308,2024-05-16,2024-06-18,34,140.30999999999997,10.79307692307692,367.0,13,0.07692307692307693,1
E000318,Eastern_Mediterranean,36.65447666666666,35.56484,2024-05-16,2024-05-25,10,9.28,3.0933333333333333,334.31,3,0.0,1
E000319,Eastern_Mediterranean,30.847030000000004,30.2811325,2024-05-16,2024-06-20,36,18.35,4.5875,346.55,4,0.25,1
E000320,Eastern_Mediterranean,32.562493333333336,35.88316666666666,2024-05-16,2024-06-10,26,10.959999999999999,3.653333333333333,350.89,3,0.0,1
E000321,Eastern_Mediterranean,34.78944,37.486765000000005,2024-05-16,2024-05-16,1,2.51,1.255,306.54,2,1.0,1
E000322,Eastern_Mediterranean,31.24792,30.712605,2024-05-17,2024-05-25,9,5.34,2.67,341.29,2,0.0,1
E000323,Eastern_Mediterranean,31.33772,31.24625,2024-05-17,2024-05-17,1,0.48,0.48,301.02,1,1.0,1
E000324,Eastern_Mediterranean,32.3349,36.67898,2024-05-18,2024-05-18,1,9.4,9.4,349.83,1,0.0,1
E000325,Eastern_Mediterranean,32.61982,36.02569,2024-05-18,2024-05-18,1,0.77,0.77,309.54,1,1.0,1
E000326,Eastern_Mediterranean,32.73558111111111,35.90100555555555,2024-05-18,2024-06-29,43,23.75,2.638888888888889,367.0,9,0.6666666666666666,1
E000327,Eastern_Mediterranean,34.083625,36.826465,2024-05-18,2024-06-06,20,3.87,1.935,341.8,2,0.5,1
E000328,Eastern_Mediterranean,37.29984,41.33626,2024-05-19,2024-05-19,1,3.74,3.74,337.21,1,0.0,1
E000329,Eastern_Mediterranean,35.07423,36.554190000000006,2024-05-20,2024-06-26,38,20.43,10.215,367.0,2,0.5,1
E000330,Eastern_Mediterranean,36.52145,36.16329,2024-05-20,2024-05-20,1,2.26,2.26,336.29,1,0.0,1
E000331,Eastern_Mediterranean,29.55664333333333,31.34154,2024-05-21,2024-06-05,16,7.21,2.4033333333333333,345.05,3,0.6666666666666666,1
E000332,Eastern_Mediterranean,36.55745999999999,37.807252500000004,2024-05-21,2024-05-22,2,10.62,2.655,353.9,4,0.5,1
E000333,Eastern_Mediterranean,31.184492307692306,36.073346923076926,2024-05-21,2024-06-30,41,25.69,0.9880769230769231,313.69,26,1.0,1
E000334,Eastern_Mediterranean,35.670745,39.45226,2024-05-22,2024-05-22,1,11.92,5.96,350.22,2,0.0,1
E000335,Eastern_Mediterranean,36.45254037037037,38.568061111111106,2024-05-22,2024-06-27,37,427.48,15.832592592592594,367.0,27,0.037037037037037035,1
E000336,Eastern_Mediterranean,36.55206,38.21997,2024-05-22,2024-05-22,1,5.51,5.51,367.0,1,0.0,1
E000337,Eastern_Mediterranean,36.67158,40.8959,2024-05-22,2024-05-22,1,4.28,4.28,345.61,1,0.0,1
E000338,Eastern_Mediterranean,29.77139,39.96282,2024-05-23,2024-05-23,1,12.78,12.78,346.75,1,0.0,1
E000339,Eastern_Mediterranean,35.65843,38.5278,2024-05-23,2024-05-23,1,23.5,11.75,352.1,2,0.0,1
E000340,Eastern_Mediterranean,36.40996,37.76333,2024-05-23,2024-05-23,1,0.72,0.72,304.63,1,1.0,1
E000341,Eastern_Mediterranean,37.86808333333334,39.84043333333334,2024-05-23,2024-06-29,38,11.62,3.873333333333333,348.45,3,0.6666666666666666,1
E000342,Eastern_Mediterranean,35.18076,32.68259,2024-05-23,2024-05-23,1,0.59,0.59,303.52,1,1.0,1
E000343,Eastern_Mediterranean,32.070465,38.77422,2024-05-23,2024-06-04,13,2.51,0.4183333333333333,306.5,6,1.0,1
E000344,Eastern_Mediterranean,32.388775,36.2703525,2024-05-23,2024-06-25,34,2.09,0.5225,304.59,4,1.0,1
E000345,Eastern_Mediterranean,34.893546666666666,36.51005,2024-05-24,2024-06-11,19,12.190000000000001,4.0633333333333335,356.32,3,0.0,1
E000346,Eastern_Mediterranean,34.443795,37.228425,2024-05-24,2024-05-24,1,3.17,1.585,320.1,2,1.0,1
E000347,Eastern_Mediterranean,35.43856333333334,36.626376666666665,2024-05-24,2024-06-27,35,8.79,2.9299999999999997,348.35,3,0.6666666666666666,1
E000348,Eastern_Mediterranean,30.988685,34.935935,2024-05-25,2024-05-25,1,2.05,1.025,297.71,2,1.0,1
E000349,Eastern_Mediterranean,31.143142,34.3218,2024-05-25,2024-05-26,2,11.21,2.242,325.59,5,1.0,1
E000350,Eastern_Mediterranean,36.38812,32.19282,2024-05-26,2024-05-26,1,2.22,2.22,317.26,1,1.0,1
E000351,Eastern_Mediterranean,30.254335,38.094995,2024-05-26,2024-05-26,1,49.85,24.925,367.0,2,0.0,1
E000352,Eastern_Mediterranean,31.063290000000002,35.031715000000005,2024-05-26,2024-05-26,1,2.55,1.275,301.87,2,1.0,1
E000353,Eastern_Mediterranean,36.00529,40.91246,2024-05-27,2024-05-27,1,3.95,3.95,354.41,1,0.0,1
E000354,Eastern_Mediterranean,32.765550000000005,36.588089999999994,2024-05-27,2024-06-25,30,18.38,9.19,350.37,2,0.0,1
E000355,Eastern_Mediterranean,29.00017,30.75648,2024-05-27,2024-05-27,1,0.8,0.8,303.1,1,1.0,1
E000356,Eastern_Mediterranean,36.45675666666667,37.66059,2024-05-28,2024-05-28,1,28.099999999999998,9.366666666666665,357.38,3,0.0,1
E000357,Eastern_Mediterranean,37.18613,38.06976,2024-05-28,2024-05-28,1,10.33,10.33,367.0,1,0.0,1
E000358,Eastern_Mediterranean,30.1474,38.65752,2024-05-29,2024-05-29,1,12.35,12.35,351.43,1,0.0,1
E000359,Eastern_Mediterranean,32.72197333333333,35.674663333333335,2024-05-29,2024-06-29,32,11.25,3.75,346.75,3,0.6666666666666666,1
E000360,Eastern_Mediterranean,36.114295,39.741690000000006,2024-05-29,2024-05-29,1,11.25,5.625,346.3,2,0.0,1
E000361,Eastern_Mediterranean,31.57303,30.17358,2024-06-04,2024-06-04,1,7.38,7.38,344.6,1,1.0,1
E000362,Eastern_Mediterranean,32.37643,35.90255,2024-06-04,2024-06-04,1,21.35,21.35,356.8,1,0.0,1
E000363,Eastern_Mediterranean,36.66565166666667,36.783566666666665,2024-06-04,2024-06-19,16,132.53,7.362777777777778,367.0,18,0.6111111111111112,1
E000364,Eastern_Mediterranean,35.73952,39.0219725,2024-06-04,2024-06-07,4,12.940000000000001,3.2350000000000003,367.0,4,0.75,1
E000365,Eastern_Mediterranean,29.92478,39.76479,2024-06-04,2024-06-04,1,3.29,3.29,326.44,1,1.0,1
E000366,Eastern_Mediterranean,33.42678,37.60777,2024-06-05,2024-06-05,1,0.54,0.54,305.56,1,1.0,0
E000367,Eastern_Mediterranean,34.0670975,36.02205,2024-06-05,2024-06-05,1,44.83,11.2075,367.0,4,0.0,0
E000368,Eastern_Mediterranean,35.31932333333334,33.75874166666667,2024-06-05,2024-06-05,1,110.81000000000002,18.468333333333337,367.0,6,0.0,0
E000369,Eastern_Mediterranean,35.42553,37.49816,2024-06-05,2024-06-05,1,1.64,1.64,352.54,1,0.0,0
E000370,Eastern_Mediterranean,31.70083,35.8,2024-06-05,2024-06-05,1,20.82,10.41,355.31,2,0.0,0
E000371,Eastern_Mediterranean,36.478465,39.638788000000005,2024-06-05,2024-06-09,5,21.560000000000002,2.156,335.0,10,1.0,1
E000372,Eastern_Mediterranean,30.554137500000007,35.19650583333333,2024-06-05,2024-06-07,3,103.42,8.618333333333334,367.0,12,0.9166666666666666,1
